sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,is_high_sessions,is_high_drives,is_high_total_sessions,is_high_driven_km_drives,is_high_duration_minutes_drives,is_high_total_navigations_fav1,is_high_total_navigations_fav2,sessions_per_day_after_onboarding,total_sessions_per_day_after_onboarding,drives_per_activity_day,drives_per_driving_day,km_per_drive,minutes_per_drive,km_per_driving_day,minutes_per_driving_day,percent_sessions_in_last_month,total_favorite_navigations,has_favorite_navigation,favorite_navigations_per_session,actual_churn,predicted_churn,churn_probability,error_type,predicted_churn_threshold,risk_tier,behavior_cluster
107,85,144.6079192,346,37,0,4357.353373,3503.091907,3,3,iPhone,0,0,0,0,0,0,0,0.3092485549132948,0.4179419630057803,28.33333333333333,28.33333333333333,51.262980858823525,41.212845964705885,1452.4511243333334,1167.6973023333333,0.7399318141907127,37,1,0.2558642721967885,0,1,0.4735018623499311,False Positive,1,High Risk,2
9,9,100.8076055,208,0,0,9781.420639,6152.039353,3,2,iPhone,0,0,0,1,1,0,0,0.0432692307692307,0.4846519495192307,3.0,4.5,1086.8245154444444,683.5599281111112,4890.7103195,3076.0196765,0.0892789780628208,0,0,0.0,1,1,0.6066762350930174,True Positive,1,High Risk,2
2,2,151.7307976,2745,91,0,5711.371932,3203.334827,1,1,iPhone,0,0,0,0,0,0,0,0.0007285974499089,0.0552753361020036,2.0,2.0,2855.685966,1601.6674135,5711.371932,3203.334827,0.0131812396140729,91,1,0.5997464024403178,0,1,0.5397898598041032,False Positive,1,High Risk,2
526,421,542.8112595,954,168,19,2746.929709,1935.364269,8,2,iPhone,1,1,1,0,0,0,0,0.5513626834381551,0.5689845487421383,52.625,210.5,6.524773655581948,4.597064771971496,1373.4648545,967.6821345,0.969029272687738,187,1,0.3445028022673136,1,1,0.4734642421073298,True Positive,1,High Risk,1
42,42,217.6838925,815,36,0,6719.096403,3059.782805,6,1,Android,0,0,0,0,0,0,0,0.0515337423312883,0.2670968006134969,7.0,42.0,159.97848578571427,72.85197154761904,6719.096403,3059.782805,0.1929403205613846,36,1,0.1653774176240439,0,1,0.479108246701254,False Positive,1,High Risk,2
191,159,196.3042512,225,382,12,12473.86438,3514.093158,3,3,iPhone,0,0,0,1,0,0,0,0.8488888888888889,0.8724633386666667,53.0,53.0,78.45197723270441,22.10121483018868,4157.954793333333,1171.364386,0.9729794379511634,394,1,2.007088474098212,1,1,0.6578027372166313,True Positive,1,High Risk,2
406,325,581.7382551,1029,36,54,3448.976369,2773.378383,3,0,Android,1,1,1,0,0,0,0,0.3945578231292517,0.5653432994169095,108.33333333333331,0.0,10.612234981538462,8.533471947692309,0.0,0.0,0.6979083744977528,90,1,0.1547087529674821,1,1,0.5663610440895216,True Positive,1,High Risk,1
158,130,217.1377008,1529,329,0,3862.89084,2780.8405,4,1,Android,0,0,0,0,0,0,0,0.1033355134074558,0.1420128847612818,32.5,130.0,29.71454492307692,21.39108076923077,3862.89084,2780.8405,0.7276488579269326,329,1,1.5151675585946889,1,1,0.5584834478860973,True Positive,1,High Risk,2
109,90,271.4987078,794,15,0,9443.766692,6345.70083,2,2,iPhone,0,0,0,1,1,0,0,0.1372795969773299,0.3419379191435768,45.0,45.0,104.9307410222222,70.507787,4721.883346,3172.850415,0.4014752073158855,15,1,0.0552488817407181,1,1,0.5911823061852326,True Positive,1,High Risk,2
15,15,176.2678222,602,47,0,10320.20164,7427.342568,2,2,iPhone,0,0,0,1,1,0,0,0.0249169435215946,0.2928036913621262,7.5,7.5,688.0134426666666,495.1561712,5160.10082,3713.671284,0.0850977779879781,47,1,0.2666397043623314,0,1,0.589896031349604,False Positive,1,High Risk,2
105,84,251.2250274,1440,615,95,3591.408055,1253.62738,1,1,iPhone,0,0,0,0,0,1,0,0.0729166666666666,0.1744618245833333,84.0,84.0,42.754857797619046,14.924135476190475,3591.408055,1253.62738,0.4179519894441855,710,1,2.8261515476702064,0,1,0.7286292214810743,False Positive,1,High Risk,2
130,108,314.2087456,1082,424,1,5421.780982,1559.832141,1,1,iPhone,0,0,0,0,0,1,0,0.1201478743068391,0.2903962528650647,108.0,108.0,50.20167575925926,14.442890194444445,5421.780982,1559.832141,0.4137376881466408,425,1,1.3526039804794028,0,1,0.7322309851685896,False Positive,1,High Risk,2
225,180,290.5370795,831,10,0,5821.608397,3503.130154,2,1,Android,0,0,0,0,0,0,0,0.2707581227436823,0.3496234410348977,90.0,180.0,32.34226887222222,19.46183418888889,5821.608397,3503.130154,0.7744278299596523,10,1,0.0344190146648734,0,1,0.6569222464539864,False Positive,1,High Risk,1
23,19,242.5067446,671,0,0,6486.64677,4042.876384,3,0,iPhone,0,0,0,0,0,0,0,0.0342771982116244,0.361410945752608,6.333333333333333,0.0,341.4024615789474,212.78296757894736,0.0,0.0,0.0948427229846208,0,0,0.0,0,1,0.3896230776541436,False Positive,1,High Risk,2
83,83,208.7241383,2595,678,0,4081.863125,2446.388892,3,1,Android,0,0,0,0,0,1,0,0.0319845857418111,0.0804331939499036,27.666666666666668,83.0,49.17907379518072,29.47456496385542,4081.863125,2446.388892,0.3976540551371388,678,1,3.24830661907205,0,1,0.5959270467824119,False Positive,1,High Risk,2
41,41,102.6398114,2265,0,0,3022.427453,2345.84517,1,1,iPhone,0,0,0,0,0,0,0,0.0181015452538631,0.045315590022075,41.0,41.0,73.71774275609755,57.215735853658536,3022.427453,2345.84517,0.3994551377361552,0,0,0.0,0,1,0.4324552906812616,False Positive,1,High Risk,2
10,10,178.3967562,2138,147,0,9147.002907,3159.605042,2,2,Android,0,0,0,1,0,0,0,0.0046772684752104,0.0834409523854069,5.0,5.0,914.7002907,315.9605042,4573.5014535,1579.802521,0.0560548308893522,147,1,0.8240060140734778,0,1,0.4212573670589125,False Positive,1,High Risk,2
81,65,205.3773968,911,286,67,5052.806071,4073.859379,3,3,iPhone,0,0,0,0,0,0,0,0.0889132821075741,0.2254417088913282,21.666666666666668,21.666666666666668,77.73547801538461,62.674759676923074,1684.268690333333,1357.953126333333,0.3943958841725858,353,1,1.7187870013941084,0,1,0.5307066112608582,False Positive,1,High Risk,2
165,133,217.7636163,550,0,0,5392.897778,1721.823303,1,1,iPhone,0,0,0,0,0,0,0,0.3,0.3959338478181818,133.0,133.0,40.54810359398496,12.94603987218045,5392.897778,1721.823303,0.7577023324809655,0,0,0.0,1,1,0.6455191126108627,True Positive,1,High Risk,1
13,13,56.72454094,2262,73,13,9680.713542,5045.785084,1,1,Android,0,0,0,1,1,0,0,0.0057471264367816,0.0250771622192749,13.0,13.0,744.6702724615384,388.13731415384615,9680.713542,5045.785084,0.2291777030641933,86,1,1.5160986510400485,0,1,0.4761829037285009,False Positive,1,High Risk,2
107,86,134.9200021,94,61,0,4116.883158,1703.089019,1,1,Android,0,0,0,0,0,0,0,1.1382978723404256,1.4353191712765958,86.0,86.0,47.87073439534883,19.803360686046517,4116.883158,1703.089019,0.7930625432446535,61,1,0.4521197676441483,1,1,0.6753325249734781,True Positive,1,High Risk,2
1,1,19.65909431,1182,143,124,6829.457639,2424.171947,4,4,iPhone,0,0,0,0,0,0,0,0.0008460236886632,0.0166320594839255,0.25,0.25,6829.457639,2424.171947,1707.36440975,606.04298675,0.0508670432234169,267,1,13.581500540652325,0,1,0.4070370265330104,False Positive,1,High Risk,2
36,29,50.08943164,1167,139,0,3215.221847,1594.991577,1,1,iPhone,0,0,0,0,0,0,0,0.0308483290488431,0.0429215352527849,29.0,29.0,110.86971886206896,54.99970955172414,3215.221847,1594.991577,0.718714483700618,139,1,2.775036478732942,1,1,0.491833076337129,True Positive,1,High Risk,2
62,50,147.8548198,1200,213,4,5554.773003,1525.182338,1,0,Android,0,0,0,0,0,0,0,0.0516666666666666,0.1232123498333333,50.0,0.0,111.09546006,30.50364676,0.0,0.0,0.4193302598039485,217,1,1.46765590931382,1,1,0.4692556617452155,True Positive,1,High Risk,2
57,46,276.9216539,1083,46,48,1172.332231,670.8348872,1,0,iPhone,0,0,0,0,0,0,0,0.0526315789473684,0.2556986647276085,46.0,0.0,25.485483282608698,14.58336711304348,0.0,0.0,0.2058343910533751,94,1,0.3394461887546887,0,1,0.4270439714209967,False Positive,1,High Risk,2
65,54,109.9934431,861,297,90,5061.172882,3722.41394,0,0,iPhone,0,0,0,0,0,0,0,0.0754936120789779,0.1277508049941927,0.0,0.0,93.72542374074074,68.93359148148149,0.0,0.0,0.590944316025325,387,1,3.5183915431046278,0,1,0.4862824695724947,False Positive,1,High Risk,2
70,59,167.6869364,1486,0,10,3803.143367,1185.546709,1,0,iPhone,0,0,0,0,0,0,0,0.0471063257065948,0.1128445063257066,59.0,0.0,64.46005706779661,20.09401201694915,0.0,0.0,0.4174445636780087,10,1,0.0596349376682869,0,1,0.3956131409945875,False Positive,1,High Risk,2
6,6,189.3036081,1697,98,160,3655.763845,192.6656649,1,0,iPhone,0,0,0,0,0,0,1,0.0035356511490866,0.1115519199175014,6.0,0.0,609.2939741666667,32.11094415,0.0,0.0,0.031695116961693,258,1,1.3628900293528003,0,1,0.3862457156728558,False Positive,1,High Risk,2
83,69,249.0333262,1587,149,1,7400.466719,4909.758298,4,2,iPhone,0,0,0,0,1,0,0,0.0522999369880277,0.1569208104599874,17.25,34.5,107.25314085507246,71.15591736231883,3700.2333595,2454.879149,0.3332887259167162,150,1,0.6023290227410535,0,1,0.4844324423125,False Positive,1,High Risk,2
57,47,117.5166008,369,461,28,6850.123703,2535.973749,4,1,iPhone,0,0,0,0,0,1,0,0.1544715447154471,0.318473172899729,11.75,47.0,145.74731282978723,53.95688827659575,6850.123703,2535.973749,0.4850378551793509,489,1,4.1611142312754845,0,1,0.6844516501841522,False Positive,1,High Risk,2
38,32,148.6543166,1987,354,125,5531.667848,607.8886763,4,2,Android,0,0,0,0,0,0,1,0.019124308002013,0.0748134456970306,8.0,16.0,172.86462025,18.996521134375,2765.833924,303.94433815,0.2556266166306535,479,1,3.22224077279166,0,1,0.3983909517482444,False Positive,1,High Risk,2
237,216,258.6087984,216,4,0,5043.267973,3630.142856,6,5,Android,0,1,0,0,0,0,0,1.0972222222222223,1.1972629555555556,36.0,43.2,23.348462837962963,16.806216925925927,1008.6535946,726.0285712,0.9164421375695933,4,1,0.0154673778492758,1,1,0.4351045676099967,True Positive,1,High Risk,0
145,117,230.4726733,3384,261,143,2933.210766,2415.496391,2,0,iPhone,0,0,0,0,0,0,1,0.0428486997635933,0.0681065819444444,58.5,0.0,25.07017748717949,20.6452682991453,0.0,0.0,0.6291418324082936,404,1,1.7529193123651767,0,1,0.3918634779184832,False Positive,1,High Risk,2
101,81,174.2046234,1977,152,91,14138.44076,4972.695581,4,4,iPhone,0,0,0,1,1,0,0,0.0510875063227111,0.0881156415781487,20.25,20.25,174.5486513580247,61.3913034691358,3534.61019,1243.17389525,0.5797779532411652,243,1,1.3949113132435955,1,1,0.3890520998697208,True Positive,1,High Risk,2
78,74,128.3252552,1148,193,0,3230.836439,2093.025714,6,1,Android,0,0,0,0,0,0,0,0.0679442508710801,0.1117815811846689,12.333333333333334,74.0,43.65995187837838,28.28413127027027,3230.836439,2093.025714,0.6078304685888519,193,1,1.5039907748416463,0,1,0.4396638455128644,False Positive,1,High Risk,2
59,59,254.4343033,2313,106,135,10364.47289,8432.144271,1,1,iPhone,0,0,0,1,1,0,1,0.0255079982706441,0.1100018604842196,59.0,59.0,175.66903203389828,142.91769950847456,10364.47289,8432.144271,0.2318869713508477,241,1,0.9471993236534628,1,1,0.5988539257775132,True Positive,1,High Risk,2
38,36,78.79551926,224,237,4,5805.484149,2913.909822,2,1,iPhone,0,0,0,0,0,0,0,0.1696428571428571,0.3517657109821429,18.0,36.0,161.26344858333334,80.9419395,5805.484149,2913.909822,0.4822609249469142,241,1,3.0585495503212194,1,1,0.6530565578534349,True Positive,1,High Risk,2
40,33,96.42334759,679,184,0,4008.309377,1450.060846,2,2,Android,0,0,0,0,0,0,0,0.0589101620029455,0.1420078756848306,16.5,16.5,121.46392051515151,43.94123775757576,2004.1546885,725.030423,0.4148372878535942,184,1,1.9082515241265328,1,1,0.4530272377874583,True Positive,1,High Risk,2
254,227,279.4772306,1152,49,10,1185.882067,484.1941936,3,1,Android,1,1,0,0,0,0,0,0.2204861111111111,0.2426017626736111,75.66666666666667,227.0,5.224150074889868,2.133014068722467,1185.882067,484.1941936,0.9088396913576688,59,1,0.2111084322444978,0,1,0.4782081655872848,False Positive,1,High Risk,1
690,552,728.1872354,3138,499,52,9048.490104,2073.484493,6,3,Android,1,1,1,1,0,1,0,0.2198852772466539,0.232054568323773,92.0,184.0,16.392192217391305,3.75631248731884,3016.163368,691.1614976666666,0.9475584938274516,551,1,0.7566735218825013,1,1,0.5084499352419154,True Positive,1,High Risk,1
8,7,248.908517,157,0,147,2306.031546,1747.291797,3,3,Android,0,0,0,0,0,0,1,0.0509554140127388,1.585404566878981,2.333333333333333,2.333333333333333,329.433078,249.61311385714288,768.677182,582.430599,0.0321403224623286,147,1,0.590578425245288,0,1,0.4912805831855009,False Positive,1,High Risk,2
53,43,147.5582255,1819,122,0,3308.579135,1704.585218,1,1,iPhone,0,0,0,0,0,0,0,0.0291368884002199,0.081120519791094,43.0,43.0,76.94370081395348,39.64151669767442,3308.579135,1704.585218,0.3591802477998761,122,1,0.8267922685204696,1,1,0.473301393151714,True Positive,1,High Risk,2
87,70,100.988372,1281,32,0,2925.853409,2432.085217,1,1,iPhone,0,0,0,0,0,0,0,0.0679156908665105,0.078835575331772,70.0,70.0,41.79790584285714,34.744074528571424,2925.853409,2432.085217,0.8614853203099462,32,1,0.3168681637921641,0,1,0.560385237957903,False Positive,1,High Risk,2
101,83,414.4359536,686,87,80,2707.445142,1246.163198,2,0,Android,0,0,0,0,0,0,0,0.1472303206997084,0.604134043148688,41.5,0.0,32.619820987951805,15.01401443373494,0.0,0.0,0.2437047247533979,167,1,0.4029573171665094,0,1,0.4783378561976316,False Positive,1,High Risk,2
74,61,100.5933857,57,295,63,2785.272389,2217.101538,8,2,iPhone,0,0,0,0,0,0,0,1.2982456140350878,1.7647962403508772,7.625,30.5,45.66020309836066,36.345926852459016,1392.6361945,1108.550769,0.7356348480077055,358,1,3.5588821025237647,1,1,0.5072796194886818,True Positive,1,High Risk,0
161,130,242.587836,929,0,16,5963.508848,3096.480627,0,0,iPhone,0,0,0,0,0,0,0,0.1733046286329386,0.2611279181916038,0.0,0.0,45.87314498461539,23.819081746153845,0.0,0.0,0.6636771350728401,16,1,0.0659554916842574,1,1,0.3827885217346508,True Positive,1,High Risk,2
86,71,209.7102994,1259,298,0,5796.661764,3694.157629,2,2,iPhone,0,0,0,0,0,0,0,0.068308181096108,0.1665689431294678,35.5,35.5,81.64312343661972,52.03038914084507,2898.330882,1847.0788145,0.4100895389785515,298,1,1.421007937390795,0,1,0.5688189139508041,False Positive,1,High Risk,2
255,204,402.0114217,3063,312,100,1420.378916,1147.264226,3,3,iPhone,1,1,0,0,0,0,0,0.0832517140058766,0.1312476074763304,68.0,68.0,6.962641745098039,5.623844245098039,473.45963866666665,382.42140866666665,0.6343103360637675,412,1,1.0248465037579304,0,1,0.4154619737720158,False Positive,1,High Risk,1
60,51,147.2076718,8,24,148,5340.665453,507.6615374,8,8,Android,0,0,0,0,0,0,1,7.5,18.400958975,6.375,6.375,104.71893045098038,9.954147792156862,667.583181625,63.457692175,0.4075874529251266,172,1,1.1684173650520298,0,1,0.4218526738857986,False Positive,1,High Risk,0
52,46,75.84420886,2463,436,7,3911.255742,1494.258414,2,2,Android,0,0,0,0,0,1,0,0.0211124644742184,0.0307934262525375,23.0,23.0,85.02729873913043,32.48387856521739,1955.627871,747.129207,0.685615959103565,443,1,5.840920574670756,1,1,0.4085969471770824,True Positive,1,High Risk,2
106,85,137.2052023,2564,471,19,1710.674247,953.8286249,3,0,iPhone,0,0,0,0,0,1,0,0.0413416536661466,0.0535121693837753,28.33333333333333,0.0,20.125579376470583,11.221513234117648,0.0,0.0,0.7725654583288348,490,1,3.571293156425746,0,1,0.4034659205349011,False Positive,1,High Risk,2
135,113,135.575632,2969,446,77,6026.103646,3052.77992,2,2,iPhone,0,0,0,0,0,1,0,0.0454698551700909,0.0456637359380262,56.5,56.5,53.32835084955752,27.015751504424777,3013.051823,1526.38996,0.9957541632555325,523,1,3.857625388019581,1,1,0.5210244901247962,True Positive,1,High Risk,2
16,14,303.1950991,85,468,0,4113.462639,1980.104204,1,1,iPhone,0,0,0,0,0,1,0,0.188235294117647,3.567001165882353,14.0,14.0,293.81875992857147,141.43601457142856,4113.462639,1980.104204,0.0527713015398143,468,1,1.5435605700395705,1,1,0.8187496419885386,True Positive,1,High Risk,2
98,79,303.4678311,1419,718,20,2416.789688,1820.571552,1,1,iPhone,0,0,0,0,0,1,0,0.0690627202255109,0.2138603460887949,79.0,79.0,30.592274531645568,23.045209518987345,2416.789688,1820.571552,0.322933734507453,738,1,2.4318887353724525,1,1,0.7442360314321994,True Positive,1,High Risk,2
315,252,338.9841811,78,198,29,2433.190416,1302.84784,10,10,iPhone,1,1,0,0,0,0,0,4.038461538461538,4.34595103974359,25.2,25.2,9.655517523809523,5.17003111111111,243.3190416,130.284784,0.9292469016631644,227,1,0.6696477672302803,1,1,0.4838990491911152,True Positive,1,High Risk,0
56,51,243.7395019,1294,120,84,4616.254026,2900.175307,1,0,iPhone,0,0,0,0,0,0,0,0.0432766615146831,0.1883612843122102,51.0,0.0,90.5147848235294,56.86618249019608,0.0,0.0,0.2297534850258919,204,1,0.836959124022892,1,1,0.4704642218207484,True Positive,1,High Risk,2
9,7,27.06412234,1030,10,11,4646.843087,2919.779242,2,1,iPhone,0,0,0,0,0,0,0,0.0087378640776699,0.0262758469320388,3.5,7.0,663.8347267142857,417.1113202857143,4646.843087,2919.779242,0.3325435751041613,21,1,0.7759350085763763,0,1,0.5146052381221525,False Positive,1,High Risk,2
476,381,572.4530526,380,118,0,6137.570245,2315.331183,4,4,Android,1,1,1,0,0,0,0,1.2526315789473683,1.5064554015789473,95.25,95.25,16.109108254593174,6.076984732283464,1534.39256125,578.83279575,0.8315092352780302,118,1,0.2061304406781671,1,1,0.5982172999038475,True Positive,1,High Risk,1
140,112,249.0535463,2430,40,9,9682.752067,1428.053899,1,1,Android,0,0,0,1,0,0,0,0.0576131687242798,0.1024911713168724,112.0,112.0,86.45314345535714,12.750481241071428,9682.752067,1428.053899,0.5621281129294243,49,1,0.1967448395252985,0,1,0.4686722028050524,False Positive,1,High Risk,1
319,268,473.1494519,599,0,0,2071.493592,826.9167782,1,0,iPhone,1,1,1,0,0,0,0,0.5325542570951586,0.7898989180300501,268.0,0.0,7.729453701492536,3.0855103664179104,0.0,0.0,0.6742055786369601,0,0,0.0,1,1,0.5913451521199273,True Positive,1,High Risk,1
62,49,245.663484,314,190,22,11987.11148,7297.257008,9,7,iPhone,0,0,0,1,1,0,0,0.197452229299363,0.7823677834394904,5.444444444444445,7.0,244.6349281632653,148.92361240816325,1712.444497142857,1042.4652868571427,0.2523777607908548,212,1,0.862969117542923,1,1,0.4080512264106212,True Positive,1,High Risk,0
145,116,245.199704,192,269,0,5956.774794,531.807257,8,2,iPhone,0,0,0,0,0,0,0,0.7552083333333334,1.2770817916666666,14.5,58.0,51.35150684482758,4.584545318965517,2978.387397,265.9036285,0.5913547106076441,269,1,1.0970649458859054,0,1,0.4542101296803226,False Positive,1,High Risk,0
60,48,165.230726,53,787,0,952.0385711,338.1320358,16,11,iPhone,0,0,0,0,0,1,0,1.1320754716981132,3.1175608679245284,3.0,4.363636363636363,19.834136897916668,7.0444174125,86.54896100909092,30.73927598181818,0.3631285866286153,787,1,4.763036627945337,0,1,0.415317784155379,False Positive,1,High Risk,0
175,140,187.4005125,1888,0,0,4839.950443,1844.233275,2,0,iPhone,0,0,0,0,0,0,0,0.0926906779661017,0.0992587460275423,70.0,0.0,34.571074592857144,13.173094821428572,0.0,0.0,0.9338288229067676,0,0,0.0,1,1,0.3921903907314348,True Positive,1,High Risk,2
45,45,189.8979299,1232,57,0,5933.675519,2313.476085,8,1,Android,0,0,0,0,0,0,0,0.036525974025974,0.1541379301136363,5.625,45.0,131.8594559777778,51.41057966666666,5933.675519,2313.476085,0.2369694078481894,57,1,0.30016124994104,0,1,0.4010537614941267,False Positive,1,High Risk,2
10,9,135.5451572,271,59,0,3428.137534,2710.394903,2,2,iPhone,0,0,0,0,0,0,0,0.03690036900369,0.5001666317343174,4.5,4.5,380.9041704444445,301.1549892222222,1714.068767,1355.1974515,0.0737761511113581,59,1,0.4352792915570133,1,1,0.4928836531990588,True Positive,1,High Risk,2
36,29,76.39399572,80,19,17,3721.168028,3012.951593,2,2,iPhone,0,0,0,0,0,0,0,0.45,0.9549249465,14.5,14.5,128.3161388965517,103.89488251724136,1860.584014,1506.4757965,0.4712412233540911,36,1,0.4712412233540911,0,1,0.5229739957030537,False Positive,1,High Risk,2
50,50,146.5232827,1613,0,0,6017.731817,2981.271147,2,2,iPhone,0,0,0,0,0,0,0,0.0309981401115933,0.0908389849349039,25.0,25.0,120.35463634,59.62542294,3008.8659085,1490.6355735,0.3412426958954558,0,0,0.0,0,1,0.4071004829067613,False Positive,1,High Risk,2
7,7,393.9553711,460,13,11,6396.512502,2226.989546,2,1,iPhone,0,0,0,0,0,0,0,0.0152173913043478,0.8564247197826087,3.5,7.0,913.7875002857144,318.14136371428566,6396.512502,2226.989546,0.0177685101245215,24,1,0.0609206061412168,1,1,0.6001995669165401,True Positive,1,High Risk,2
103,83,491.477802,167,252,0,2965.257346,288.0784985,3,0,iPhone,0,0,1,0,0,0,0,0.6167664670658682,2.942980850299401,27.666666666666668,0.0,35.725992120481926,3.4708252831325304,0.0,0.0,0.209572028646779,252,1,0.5127393322231876,0,1,0.5938613039983531,False Positive,1,High Risk,2
129,105,351.6826348,513,123,7,4121.102258,3345.574159,4,4,iPhone,0,0,0,0,0,0,0,0.2514619883040935,0.6855411984405458,26.25,26.25,39.248592933333335,31.862611038095235,1030.2755645,836.39353975,0.366807988894196,130,1,0.3696514616763215,0,1,0.4597191509007893,False Positive,1,High Risk,0
81,70,294.3158184,367,85,110,5152.412818,1761.649929,0,0,iPhone,0,0,0,0,0,0,0,0.220708446866485,0.8019504588555859,0.0,0.0,73.6058974,25.166427557142857,0.0,0.0,0.2752145652256929,195,1,0.6625535829507423,1,1,0.474031026836437,True Positive,1,High Risk,2
14,11,418.2217788,201,427,60,3290.815097,1284.443447,11,7,iPhone,0,0,0,0,0,1,0,0.0696517412935323,2.080705367164179,1.0,1.5714285714285714,299.16500881818183,116.7675860909091,470.1164424285715,183.491921,0.0334750620595849,487,1,1.1644539445012758,0,1,0.4671790774005167,False Positive,1,High Risk,0
145,116,158.0849398,3414,373,24,2275.641233,1703.421706,1,0,Android,0,0,0,0,0,0,0,0.0424721734036321,0.0463049032806092,116.0,0.0,19.617596836206896,14.684669879310343,0.0,0.0,0.9172284227924916,397,1,2.511308164473236,1,1,0.4441742845695275,True Positive,1,High Risk,2
68,59,590.4623671,642,203,299,6402.935575,2213.525325,6,6,iPhone,0,0,1,0,0,0,1,0.1059190031152648,0.9197233132398754,9.833333333333334,9.833333333333334,108.52433177966104,37.51737838983051,1067.1559291666667,368.9208875,0.1151639863755848,502,1,0.850181193537406,0,1,0.4610107231037319,False Positive,1,High Risk,0
46,46,176.5082684,804,340,21,10602.61246,1172.002731,6,3,iPhone,0,0,0,1,0,0,0,0.0572139303482587,0.2195376472636815,7.666666666666667,15.333333333333334,230.4915752173913,25.47832023913044,3534.2041533333336,390.667577,0.2606110207582774,361,1,2.0452299672551773,0,1,0.4211618060107763,False Positive,1,High Risk,0
10,10,42.40510434,2431,31,29,7112.794776,3134.3641,1,1,Android,0,0,0,0,0,0,0,0.0041135335252982,0.0174434818346359,10.0,10.0,711.2794776,313.43641,7112.794776,3134.3641,0.2358206672437585,60,1,1.414924003462551,0,1,0.4478485147246454,False Positive,1,High Risk,2
272,217,294.646403,1099,319,23,4070.204693,870.9032751,5,1,iPhone,1,1,0,0,0,0,0,0.2474977252047315,0.2681040973612375,43.4,217.0,18.75670365437788,4.013379147926267,4070.204693,870.9032751,0.9231404056882376,342,1,1.160713304210946,0,1,0.5569936473526069,False Positive,1,High Risk,1
1,1,53.96221538,1013,26,0,4094.460478,785.4243209,4,4,Android,0,0,0,0,0,0,0,0.0009871668311944,0.0532697091609081,0.25,0.25,4094.460478,785.4243209,1023.6151195,196.356080225,0.018531485280173,26,1,0.4818186172845003,0,1,0.3969772137687392,False Positive,1,High Risk,2
175,149,184.9884211,3287,338,65,3654.121857,1575.493585,3,1,Android,0,0,0,0,0,0,0,0.0532400365074536,0.0562788016732582,49.66666666666666,149.0,24.524307765100676,10.57378244966443,3654.121857,1575.493585,0.94600515513022,403,1,2.178514728671307,1,1,0.4220869624580717,True Positive,1,High Risk,1
33,30,55.15841467,47,92,0,2192.816072,1565.306845,2,2,Android,0,0,0,0,0,0,0,0.7021276595744681,1.1735832908510635,15.0,15.0,73.09386906666667,52.176894833333336,1096.408036,782.6534225,0.5982768032299577,92,1,1.6679232090047305,0,1,0.4846966608038802,False Positive,1,High Risk,2
95,76,218.4196402,294,199,0,9609.260866,173.9812303,2,0,iPhone,0,0,0,1,0,0,0,0.3231292517006803,0.7429239462585034,38.0,0.0,126.43764297368422,2.289226714473684,0.0,0.0,0.4349425716158651,199,1,0.9110902289637596,0,1,0.4972538428560844,False Positive,1,High Risk,2
102,82,254.2254715,1491,203,0,4952.87282,1899.15987,4,2,Android,0,0,0,0,0,0,0,0.0684104627766599,0.1705066877934272,20.5,41.0,60.40088804878048,23.160486219512197,2476.43641,949.579935,0.4012186481479295,203,1,0.7985037801375462,0,1,0.4034519393089114,False Positive,1,High Risk,2
100,80,139.0061602,1586,33,46,8309.114431,3111.644002,1,1,iPhone,0,0,0,0,0,0,0,0.0630517023959646,0.0876457504413619,80.0,80.0,103.8639303875,38.895550025,8309.114431,3111.644002,0.719392578401716,79,1,0.5683201369373556,1,1,0.6025029097801949,True Positive,1,High Risk,2
40,39,193.5568419,106,13,41,1798.458487,1426.155324,6,4,Android,0,0,0,0,0,0,0,0.3773584905660377,1.8260079424528304,6.5,9.75,46.11432017948718,36.56808523076924,449.61462175,356.538831,0.2066576392100144,54,1,0.2789878129335195,1,1,0.3905367698762761,True Positive,1,High Risk,0
115,92,335.1939221,1771,2,51,2143.236678,1006.239738,1,0,Android,0,0,0,0,0,0,0,0.0649350649350649,0.1892681660643704,92.0,0.0,23.296050847826088,10.93738845652174,0.0,0.0,0.3430849798215956,53,1,0.1581174254829962,0,1,0.4412064603368529,False Positive,1,High Risk,2
191,153,229.585787,34,0,73,2143.168973,1123.210661,3,3,iPhone,0,0,0,0,0,0,0,5.617647058823529,6.752523147058824,51.0,51.0,14.007640346405228,7.341246150326798,714.3896576666666,374.4035536666667,0.8319330325095429,73,1,0.3179639338910818,0,1,0.5978808084452479,False Positive,1,High Risk,2
15,12,219.7628713,1637,197,5,5856.804293,3569.736459,4,2,iPhone,0,0,0,0,0,0,0,0.0091631032376298,0.1342473251679902,3.0,6.0,488.0670244166667,297.47803825,2928.4021465,1784.8682295,0.0682553877789637,202,1,0.9191725554233784,1,1,0.4426742718033508,True Positive,1,High Risk,2
73,62,148.7557818,371,268,4,4753.714974,3450.818585,3,3,iPhone,0,0,0,0,0,0,0,0.1967654986522911,0.4009589805929919,20.666666666666668,20.666666666666668,76.67282216129033,55.658364274193545,1584.571658,1150.2728616666666,0.4907372279361043,272,1,1.828500356145485,1,1,0.5362809283693338,True Positive,1,High Risk,2
